solar_size,prod_cost_wt,hour,demand_kWh,dual,marginal_plant,marginal_type,technology_cost,emissions,flat_unit,flat_unit_eff
0,0.05,20,5158241.72,1.3994132963760773,TETO NS,thermal-gas,492555230.0604522,72866645.1890701,TENT B1,1.178273951747268
0,0.05,21,4967502.879,1.3994132963760773,TETO NS,thermal-gas,492555230.0604522,72866645.1890701,TENT B1,1.178273951747268
0,0.05,22,4793350.023,0.11823701204535642,HEDJ 1,hydro,492555230.0604522,72866645.1890701,TENT B1,1.178273951747268
0,0.05,23,4635783.154,0.11823701204535642,HEDJ 1,hydro,492555230.0604522,72866645.1890701,TENT B1,1.178273951747268
0,0.1,0,4619197.168,0.20589548649277578,HEDJ 1,hydro,492555230.0604522,72866645.1890701,TENT B1,1.3893961112695514
0,0.1,1,4461630.298,0.20589548649277578,HEDJ 1,hydro,492555230.0604522,72866645.1890701,TENT B1,1.3893961112695514
0,0.1,2,4469923.292,0.20589548649277578,HEDJ 1,hydro,492555230.0604522,72866645.1890701,TENT B1,1.3893961112695514
0,0.1,3,4386993.36,0.20589548649277578,HEDJ 1,hydro,492555230.0604522,72866645.1890701,TENT B1,1.3893961112695514
0,0.1,4,4254305.47,0.20589548649277578,HEDJ 1,hydro,492555230.0604522,72866645.1890701,TENT B1,1.3893961112695514
0,0.1,5,4204547.512,0.20589548649277578,HEDJ 1,hydro,492555230.0604522,72866645.1890701,TENT B1,1.3893961112695514
0,0.1,6,4672900.0,0.20589548649277578,HEDJ 1,hydro,492555230.0604522,72866645.1890701,TENT B1,1.3893961112695514
0,0.1,7,5038100.0,2.155267216661795,TETO NS,thermal-gas,492555230.0604522,72866645.1890701,TENT B1,1.3893961112695514
0,0.1,8,5071300.0,2.155267216661795,TETO NS,thermal-gas,492555230.0604522,72866645.1890701,TENT B1,1.3893961112695514
0,0.1,9,5046400.0,2.155267216661795,TETO NS,thermal-gas,492555230.0604522,72866645.1890701,TENT B1,1.3893961112695514
0,0.1,10,5046400.0,2.155267216661795,TETO NS,thermal-gas,492555230.0604522,72866645.1890701,TENT B1,1.3893961112695514
0,0.1,11,5029800.0,2.155267216661795,TETO NS,thermal-gas,492555230.0604522,72866645.1890701,TENT B1,1.3893961112695514
0,0.1,12,4980000.0,2.155267216661795,TETO NS,thermal-gas,492555230.0604522,72866645.1890701,TENT B1,1.3893961112695514
0,0.1,13,4963400.0,2.155267216661795,TETO NS,thermal-gas,492555230.0604522,72866645.1890701,TENT B1,1.3893961112695514
0,0.1,14,4921900.0,0.21599018512594925,Vrla 1,hydro,492555230.0604522,72866645.1890701,TENT B1,1.3893961112695514
0,0.1,15,4921900.0,0.21599018512594925,Vrla 1,hydro,492555230.0604522,72866645.1890701,TENT B1,1.3893961112695514
0,0.1,16,4921900.0,0.21599018512594925,Vrla 1,hydro,492555230.0604522,72866645.1890701,TENT B1,1.3893961112695514
0,0.1,17,5096200.0,2.155267216661795,TETO NS,thermal-gas,492555230.0604522,72866645.1890701,TENT B1,1.3893961112695514
0,0.1,18,5187500.0,7.136537353376662,mixed,mixed,492555230.0604522,72866645.1890701,TENT B1,1.3893961112695514
0,0.1,19,5174827.707,2.1552672166617945,TETO NS,thermal-gas,492555230.0604522,72866645.1890701,TENT B1,1.3893961112695514
0,0.1,20,5158241.72,2.1552672166617945,TETO NS,thermal-gas,492555230.0604522,72866645.1890701,TENT B1,1.3893961112695514
0,0.1,21,4967502.879,2.1552672166617945,TETO NS,thermal-gas,492555230.0604522,72866645.1890701,TENT B1,1.3893961112695514
0,0.1,22,4793350.023,0.20589548649277578,HEDJ 1,hydro,492555230.0604522,72866645.1890701,TENT B1,1.3893961112695514
0,0.1,23,4635783.154,0.20589548649277578,HEDJ 1,hydro,492555230.0604522,72866645.1890701,TENT B1,1.3893961112695514
0,0.15,0,4619197.168,0.29355396094019526,HEDJ 1,hydro,489622168.6431726,73380816.05312875,TENT B1,1.6005182707918346
0,0.15,1,4461630.298,0.29355396094019526,HEDJ 1,hydro,489622168.6431726,73380816.05312875,TENT B1,1.6005182707918346
0,0.15,2,4469923.292,0.29355396094019526,HEDJ 1,hydro,489622168.6431726,73380816.05312875,TENT B1,1.6005182707918346
0,0.15,3,4386993.36,0.29355396094019526,HEDJ 1,hydro,489622168.6431726,73380816.05312875,TENT B1,1.6005182707918346
0,0.15,4,4254305.47,0.29355396094019526,HEDJ 1,hydro,489622168.6431726,73380816.05312875,TENT B1,1.6005182707918346
0,0.15,5,4204547.512,0.29355396094019526,HEDJ 1,hydro,489622168.6431726,73380816.05312875,TENT B1,1.6005182707918346
0,0.15,6,4672900.0,0.29355396094019526,HEDJ 1,hydro,489622168.6431726,73380816.05312875,TENT B1,1.6005182707918346
0,0.15,7,5038100.0,2.9111211369475125,TETO NS,thermal-gas,489622168.6431726,73380816.05312875,TENT B1,1.6005182707918346
0,0.15,8,5071300.0,2.9111211369475125,TETO NS,thermal-gas,489622168.6431726,73380816.05312875,TENT B1,1.6005182707918346
0,0.15,9,5046400.0,2.9111211369475125,TETO NS,thermal-gas,489622168.6431726,73380816.05312875,TENT B1,1.6005182707918346
0,0.15,10,5046400.0,2.9111211369475125,TETO NS,thermal-gas,489622168.6431726,73380816.05312875,TENT B1,1.6005182707918346
0,0.15,11,5029800.0,2.9111211369475125,TETO NS,thermal-gas,489622168.6431726,73380816.05312875,TENT B1,1.6005182707918346
0,0.15,12,4980000.0,2.9111211369475125,TETO NS,thermal-gas,489622168.6431726,73380816.05312875,TENT B1,1.6005182707918346
0,0.15,13,4963400.0,2.8300865976588483,mixed,mixed,489622168.6431726,73380816.05312875,TENT B1,1.6005182707918346
0,0.15,14,4921900.0,0.306011248820262,Vrla 2,hydro,489622168.6431726,73380816.05312875,TENT B1,1.6005182707918346
0,0.15,15,4921900.0,0.306011248820262,Vrla 2,hydro,489622168.6431726,73380816.05312875,TENT B1,1.6005182707918346
0,0.15,16,4921900.0,0.306011248820262,Vrla 2,hydro,489622168.6431726,73380816.05312875,TENT B1,1.6005182707918346
0,0.15,17,5096200.0,2.9111211369475125,TETO NS,thermal-gas,489622168.6431726,73380816.05312875,TENT B1,1.6005182707918346
0,0.15,18,5187500.0,2.9111211369475125,TETO NS,thermal-gas,489622168.6431726,73380816.05312875,TENT B1,1.6005182707918346
0,0.15,19,5174827.707,2.9111211369475125,TETO NS,thermal-gas,489622168.6431726,73380816.05312875,TENT B1,1.6005182707918346
0,0.15,20,5158241.72,2.9111211369475125,TETO NS,thermal-gas,489622168.6431726,73380816.05312875,TENT B1,1.6005182707918346
0,0.15,21,4967502.879,2.9111211369475125,TETO NS,thermal-gas,489622168.6431726,73380816.05312875,TENT B1,1.6005182707918346
0,0.15,22,4793350.023,0.29355396094019526,HEDJ 1,hydro,489622168.6431726,73380816.05312875,TENT B1,1.6005182707918346
0,0.15,23,4635783.154,0.29355396094019526,HEDJ 1,hydro,489622168.6431726,73380816.05312875,TENT B1,1.6005182707918346
0,0.2,0,4619197.168,0.38121243538761473,HEDJ 1,hydro,489252328.3462103,73456125.01952976,TENT B1,1.811640430314118
0,0.2,1,4461630.298,0.38121243538761473,HEDJ 1,hydro,489252328.3462103,73456125.01952976,TENT B1,1.811640430314118
0,0.2,2,4469923.292,0.38121243538761473,HEDJ 1,hydro,489252328.3462103,73456125.01952976,TENT B1,1.811640430314118
0,0.2,3,4386993.36,0.38121243538761473,HEDJ 1,hydro,489252328.3462103,73456125.01952976,TENT B1,1.811640430314118
0,0.2,4,4254305.47,0.38121243538761473,HEDJ 1,hydro,489252328.3462103,73456125.01952976,TENT B1,1.811640430314118
0,0.2,5,4204547.512,0.38121243538761473,HEDJ 1,hydro,489252328.3462103,73456125.01952976,TENT B1,1.811640430314118
0,0.2,6,4672900.0,0.38121243538761473,HEDJ 1,hydro,489252328.3462103,73456125.01952976,TENT B1,1.811640430314118
0,0.2,7,5038100.0,3.666975057233231,TETO NS,thermal-gas,489252328.3462103,73456125.01952976,TENT B1,1.811640430314118
0,0.2,8,5071300.0,3.666975057233231,TETO NS,thermal-gas,489252328.3462103,73456125.01952976,TENT B1,1.811640430314118
0,0.2,9,5046400.0,3.666975057233231,TETO NS,thermal-gas,489252328.3462103,73456125.01952976,TENT B1,1.811640430314118
0,0.2,10,5046400.0,3.666975057233231,TETO NS,thermal-gas,489252328.3462103,73456125.01952976,TENT B1,1.811640430314118
0,0.2,11,5029800.0,3.666975057233231,TETO NS,thermal-gas,489252328.3462103,73456125.01952976,TENT B1,1.811640430314118
0,0.2,12,4980000.0,3.666975057233231,TETO NS,thermal-gas,489252328.3462103,73456125.01952976,TENT B1,1.811640430314118
0,0.2,13,4963400.0,0.491234589866016,mixed,mixed,489252328.3462103,73456125.01952976,TENT B1,1.811640430314118
0,0.2,14,4921900.0,0.3973896078429793,Vrla 2,hydro,489252328.3462103,73456125.01952976,TENT B1,1.811640430314118
0,0.2,15,4921900.0,0.3973896078429793,Vrla 2,hydro,489252328.3462103,73456125.01952976,TENT B1,1.811640430314118
0,0.2,16,4921900.0,0.3973896078429793,Vrla 2,hydro,489252328.3462103,73456125.01952976,TENT B1,1.811640430314118
0,0.2,17,5096200.0,3.666975057233231,TETO NS,thermal-gas,489252328.3462103,73456125.01952976,TENT B1,1.811640430314118
0,0.2,18,5187500.0,3.666975057233231,TETO NS,thermal-gas,489252328.3462103,73456125.01952976,TENT B1,1.811640430314118
0,0.2,19,5174827.707,3.6669750572332305,TETO NS,thermal-gas,489252328.3462103,73456125.01952976,TENT B1,1.811640430314118
0,0.2,20,5158241.72,3.6669750572332305,TETO NS,thermal-gas,489252328.3462103,73456125.01952976,TENT B1,1.811640430314118
0,0.2,21,4967502.879,1.6953044233230474,Solarna Elektrana,solar,489252328.3462103,73456125.01952976,TENT B1,1.811640430314118
0,0.2,22,4793350.023,0.38121243538761473,HEDJ 1,hydro,489252328.3462103,73456125.01952976,TENT B1,1.811640430314118
0,0.2,23,4635783.154,0.38121243538761473,HEDJ 1,hydro,489252328.3462103,73456125.01952976,TENT B1,1.811640430314118
0,0.25,0,4619197.168,0.4688709098350341,HEDJ 1,hydro,488291872.9129627,73730374.48632547,TENT B1,2.0227625898364012
0,0.25,1,4461630.298,0.4688709098350341,HEDJ 1,hydro,488291872.9129627,73730374.48632547,TENT B1,2.0227625898364012
0,0.25,2,4469923.292,0.4688709098350341,HEDJ 1,hydro,488291872.9129627,73730374.48632547,TENT B1,2.0227625898364012
0,0.25,3,4386993.36,0.4688709098350341,HEDJ 1,hydro,488291872.9129627,73730374.48632547,TENT B1,2.0227625898364012
0,0.25,4,4254305.47,0.4688709098350341,HEDJ 1,hydro,488291872.9129627,73730374.48632547,TENT B1,2.0227625898364012
0,0.25,5,4204547.512,0.468433887872455,Zvornik,hydro,488291872.9129627,73730374.48632547,TENT B1,2.0227625898364012
0,0.25,6,4672900.0,0.4688709098350341,HEDJ 1,hydro,488291872.9129627,73730374.48632547,TENT B1,2.0227625898364012
0,0.25,7,5038100.0,4.422828977518948,TETO NS,thermal-gas,488291872.9129627,73730374.48632547,TENT B1,2.0227625898364012
0,0.25,8,5071300.0,4.422828977518948,TETO NS,thermal-gas,488291872.9129627,73730374.48632547,TENT B1,2.0227625898364012
0,0.25,9,5046400.0,4.422828977518948,TETO NS,thermal-gas,488291872.9129627,73730374.48632547,TENT B1,2.0227625898364012
0,0.25,10,5046400.0,4.422828977518948,TETO NS,thermal-gas,488291872.9129627,73730374.48632547,TENT B1,2.0227625898364012
0,0.25,11,5029800.0,4.422828977518948,TETO NS,thermal-gas,488291872.9129627,73730374.48632547,TENT B1,2.0227625898364012
0,0.25,12,4980000.0,2.0827117731954674,mixed,mixed,488291872.9129627,73730374.48632547,TENT B1,2.0227625898364012
0,0.25,13,4963400.0,0.49185883741552794,Vrla 1,hydro,488291872.9129627,73730374.48632547,TENT B1,2.0227625898364012
0,0.25,14,4921900.0,0.4850035812746154,Vrla 3,hydro,488291872.9129627,73730374.48632547,TENT B1,2.0227625898364012
0,0.25,15,4921900.0,0.4850035812746154,Vrla 3,hydro,488291872.9129627,73730374.48632547,TENT B1,2.0227625898364012
0,0.25,16,4921900.0,0.4850035812746154,Vrla 3,hydro,488291872.9129627,73730374.48632547,TENT B1,2.0227625898364012
0,0.25,17,5096200.0,4.422828977518948,TETO NS,thermal-gas,488291872.9129627,73730374.48632547,TENT B1,2.0227625898364012
0,0.25,18,5187500.0,4.422828977518948,TETO NS,thermal-gas,488291872.9129627,73730374.48632547,TENT B1,2.0227625898364012
0,0.25,19,5174827.707,4.422828977518948,TETO NS,thermal-gas,488291872.9129627,73730374.48632547,TENT B1,2.0227625898364012
0,0.25,20,5158241.72,4.422828977518948,TETO NS,thermal-gas,488291872.9129627,73730374.48632547,TENT B1,2.0227625898364012
0,0.25,21,4967502.879,0.49185883741552794,Vrla 1,hydro,488291872.9129627,73730374.48632547,TENT B1,2.0227625898364012
0,0.25,22,4793350.023,0.4688709098350341,HEDJ 1,hydro,488291872.9129627,73730374.48632547,TENT B1,2.0227625898364012
0,0.25,23,4635783.154,0.4688709098350341,HEDJ 1,hydro,488291872.9129627,73730374.48632547,TENT B1,2.0227625898364012
0,0.3,0,4619197.168,0.5565293842824535,HEDJ 1,hydro,486292037.6012107,74494083.8731862,TENT B1,2.2338847493586846
0,0.3,1,4461630.298,0.5565293842824535,HEDJ 1,hydro,486292037.6012107,74494083.8731862,TENT B1,2.2338847493586846
0,0.3,2,4469923.292,0.5565293842824535,HEDJ 1,hydro,486292037.6012107,74494083.8731862,TENT B1,2.2338847493586846
0,0.3,3,4386993.36,0.5565293842824535,HEDJ 1,hydro,486292037.6012107,74494083.8731862,TENT B1,2.2338847493586846
0,0.3,4,4254305.47,0.5565293842824535,HEDJ 1,hydro,486292037.6012107,74494083.8731862,TENT B1,2.2338847493586846
0,0.3,5,4204547.512,0.5560106582138269,Zvornik,hydro,486292037.6012107,74494083.8731862,TENT B1,2.2338847493586846
0,0.3,6,4672900.0,0.5565293842824535,HEDJ 1,hydro,486292037.6012107,74494083.8731862,TENT B1,2.2338847493586846
0,0.3,7,5038100.0,5.1786828978046655,TETO NS,thermal-gas,486292037.6012107,74494083.8731862,TENT B1,2.2338847493586846
0,0.3,8,5071300.0,5.1786828978046655,TETO NS,thermal-gas,486292037.6012107,74494083.8731862,TENT B1,2.2338847493586846
0,0.3,9,5046400.0,5.1786828978046655,TETO NS,thermal-gas,486292037.6012107,74494083.8731862,TENT B1,2.2338847493586846
0,0.3,10,5046400.0,5.1786828978046655,TETO NS,thermal-gas,486292037.6012107,74494083.8731862,TENT B1,2.2338847493586846
0,0.3,11,5029800.0,3.750386212866685,mixed,mixed,486292037.6012107,74494083.8731862,TENT B1,2.2338847493586846
0,0.3,12,4980000.0,0.5756781638607391,Vrla 3,hydro,486292037.6012107,74494083.8731862,TENT B1,2.2338847493586846
0,0.3,13,4963400.0,0.5756781638607391,Vrla 3,hydro,486292037.6012107,74494083.8731862,TENT B1,2.2338847493586846
0,0.3,14,4921900.0,0.5660347884162493,HE Pirot,hydro,486292037.6012107,74494083.8731862,TENT B1,2.2338847493586846
0,0.3,15,4921900.0,0.5660347884162493,HE Pirot,hydro,486292037.6012107,74494083.8731862,TENT B1,2.2338847493586846
0,0.3,16,4921900.0,0.5660347884162493,HE Pirot,hydro,486292037.6012107,74494083.8731862,TENT B1,2.2338847493586846
0,0.3,17,5096200.0,5.1786828978046655,TETO NS,thermal-gas,486292037.6012107,74494083.8731862,TENT B1,2.2338847493586846
0,0.3,18,5187500.0,5.1786828978046655,TETO NS,thermal-gas,486292037.6012107,74494083.8731862,TENT B1,2.2338847493586846
0,0.3,19,5174827.707,5.1786828978046655,TETO NS,thermal-gas,486292037.6012107,74494083.8731862,TENT B1,2.2338847493586846
0,0.3,20,5158241.72,5.1786828978046655,TETO NS,thermal-gas,486292037.6012107,74494083.8731862,TENT B1,2.2338847493586846
0,0.3,21,4967502.879,0.5756781638607391,Vrla 3,hydro,486292037.6012107,74494083.8731862,TENT B1,2.2338847493586846
0,0.3,22,4793350.023,0.5565293842824535,HEDJ 1,hydro,486292037.6012107,74494083.8731862,TENT B1,2.2338847493586846
0,0.3,23,4635783.154,0.5565293842824535,HEDJ 1,hydro,486292037.6012107,74494083.8731862,TENT B1,2.2338847493586846
0,0.35,0,4619197.168,0.644187858729873,HEDJ 1,hydro,486116651.0334651,74577741.74733233,TENT B1,2.445006908880968
0,0.35,1,4461630.298,0.644187858729873,HEDJ 1,hydro,486116651.0334651,74577741.74733233,TENT B1,2.445006908880968
0,0.35,2,4469923.292,0.644187858729873,HEDJ 1,hydro,486116651.0334651,74577741.74733233,TENT B1,2.445006908880968
0,0.35,3,4386993.36,0.644187858729873,HEDJ 1,hydro,486116651.0334651,74577741.74733233,TENT B1,2.445006908880968
0,0.35,4,4254305.47,0.643587428555199,Zvornik,hydro,486116651.0334651,74577741.74733233,TENT B1,2.445006908880968
0,0.35,5,4204547.512,0.643587428555199,Zvornik,hydro,486116651.0334651,74577741.74733233,TENT B1,2.445006908880968
0,0.35,6,4672900.0,0.644187858729873,HEDJ 1,hydro,486116651.0334651,74577741.74733233,TENT B1,2.445006908880968
0,0.35,7,5038100.0,5.934536818090384,TETO NS,thermal-gas,486116651.0334651,74577741.74733233,TENT B1,2.445006908880968
0,0.35,8,5071300.0,5.934536818090384,TETO NS,thermal-gas,486116651.0334651,74577741.74733233,TENT B1,2.445006908880968
0,0.35,9,5046400.0,5.934536818090384,TETO NS,thermal-gas,486116651.0334651,74577741.74733233,TENT B1,2.445006908880968
0,0.35,10,5046400.0,5.934536818090384,TETO NS,thermal-gas,486116651.0334651,74577741.74733233,TENT B1,2.445006908880968
0,0.35,11,5029800.0,1.4534975301533861,mixed,mixed,486116651.0334651,74577741.74733233,TENT B1,2.445006908880968
0,0.35,12,4980000.0,0.6663527464468628,Vrla 3,hydro,486116651.0334651,74577741.74733233,TENT B1,2.445006908880968
0,0.35,13,4963400.0,0.6609798852093505,Vrla 4,hydro,486116651.0334651,74577741.74733233,TENT B1,2.445006908880968
0,0.35,14,4921900.0,0.6551904510605668,HE Pirot,hydro,486116651.0334651,74577741.74733233,TENT B1,2.445006908880968
0,0.35,15,4921900.0,0.6551904510605668,HE Pirot,hydro,486116651.0334651,74577741.74733233,TENT B1,2.445006908880968
0,0.35,16,4921900.0,0.6551904510605668,HE Pirot,hydro,486116651.0334651,74577741.74733233,TENT B1,2.445006908880968
0,0.35,17,5096200.0,5.934536818090384,TETO NS,thermal-gas,486116651.0334651,74577741.74733233,TENT B1,2.445006908880968
0,0.35,18,5187500.0,5.934536818090384,TETO NS,thermal-gas,486116651.0334651,74577741.74733233,TENT B1,2.445006908880968
0,0.35,19,5174827.707,5.9345368180903835,TETO NS,thermal-gas,486116651.0334651,74577741.74733233,TENT B1,2.445006908880968
0,0.35,20,5158241.72,5.9345368180903835,TETO NS,thermal-gas,486116651.0334651,74577741.74733233,TENT B1,2.445006908880968
0,0.35,21,4967502.879,0.6609798852093505,Vrla 4,hydro,486116651.0334651,74577741.74733233,TENT B1,2.445006908880968
0,0.35,22,4793350.023,0.644187858729873,HEDJ 1,hydro,486116651.0334651,74577741.74733233,TENT B1,2.445006908880968
0,0.35,23,4635783.154,0.644187858729873,HEDJ 1,hydro,486116651.0334651,74577741.74733233,TENT B1,2.445006908880968
0,0.4,0,4619197.168,0.7318463331772924,HEDJ 1,hydro,486008917.13041157,74639991.91432276,TENT B1,2.6561290684032515
0,0.4,1,4461630.298,0.7318463331772924,HEDJ 1,hydro,486008917.13041157,74639991.91432276,TENT B1,2.6561290684032515
0,0.4,2,4469923.292,0.7318463331772924,HEDJ 1,hydro,486008917.13041157,74639991.91432276,TENT B1,2.6561290684032515
0,0.4,3,4386993.36,0.7318463331772924,HEDJ 1,hydro,486008917.13041157,74639991.91432276,TENT B1,2.6561290684032515
0,0.4,4,4254305.47,0.7311641988965709,Zvornik,hydro,486008917.13041157,74639991.91432276,TENT B1,2.6561290684032515
0,0.4,5,4204547.512,0.7311641988965709,Zvornik,hydro,486008917.13041157,74639991.91432276,TENT B1,2.6561290684032515
0,0.4,6,4672900.0,0.7318463331772924,HEDJ 1,hydro,486008917.13041157,74639991.91432276,TENT B1,2.6561290684032515
0,0.4,7,5038100.0,5.06946988195485,mixed,mixed,486008917.13041157,74639991.91432276,TENT B1,2.6561290684032515
0,0.4,8,5071300.0,6.690390738376102,TETO NS,thermal-gas,486008917.13041157,74639991.91432276,TENT B1,2.6561290684032515
0,0.4,9,5046400.0,6.690390738376102,TETO NS,thermal-gas,486008917.13041157,74639991.91432276,TENT B1,2.6561290684032515
0,0.4,10,5046400.0,6.690390738376102,TETO NS,thermal-gas,486008917.13041157,74639991.91432276,TENT B1,2.6561290684032515
0,0.4,11,5029800.0,0.7677274897051061,Vrla 1,hydro,486008917.13041157,74639991.91432276,TENT B1,2.6561290684032515
0,0.4,12,4980000.0,0.7570273290329865,Vrla 3,hydro,486008917.13041157,74639991.91432276,TENT B1,2.6561290684032515
0,0.4,13,4963400.0,0.7509233506017625,Vrla 4,hydro,486008917.13041157,74639991.91432276,TENT B1,2.6561290684032515
0,0.4,14,4921900.0,0.7443461137048848,HE Pirot,hydro,486008917.13041157,74639991.91432276,TENT B1,2.6561290684032515
0,0.4,15,4921900.0,0.7443461137048848,HE Pirot,hydro,486008917.13041157,74639991.91432276,TENT B1,2.6561290684032515
0,0.4,16,4921900.0,0.7443461137048848,HE Pirot,hydro,486008917.13041157,74639991.91432276,TENT B1,2.6561290684032515
0,0.4,17,5096200.0,6.690390738376102,TETO NS,thermal-gas,486008917.13041157,74639991.91432276,TENT B1,2.6561290684032515
0,0.4,18,5187500.0,6.690390738376102,TETO NS,thermal-gas,486008917.13041157,74639991.91432276,TENT B1,2.6561290684032515
0,0.4,19,5174827.707,6.690390738376102,TETO NS,thermal-gas,486008917.13041157,74639991.91432276,TENT B1,2.6561290684032515
0,0.4,20,5158241.72,6.690390738376102,TETO NS,thermal-gas,486008917.13041157,74639991.91432276,TENT B1,2.6561290684032515
0,0.4,21,4967502.879,0.7509233506017625,Vrla 4,hydro,486008917.13041157,74639991.91432276,TENT B1,2.6561290684032515
0,0.4,22,4793350.023,0.7318463331772924,HEDJ 1,hydro,486008917.13041157,74639991.91432276,TENT B1,2.6561290684032515
0,0.4,23,4635783.154,0.7318463331772924,HEDJ 1,hydro,486008917.13041157,74639991.91432276,TENT B1,2.6561290684032515
0,0.45,0,4619197.168,0.8195048076247118,HEDJ 1,hydro,485899760.3804638,74726561.18720278,TENT B1,2.8672512279255344
0,0.45,1,4461630.298,0.8195048076247118,HEDJ 1,hydro,485899760.3804638,74726561.18720278,TENT B1,2.8672512279255344
0,0.45,2,4469923.292,0.8195048076247118,HEDJ 1,hydro,485899760.3804638,74726561.18720278,TENT B1,2.8672512279255344
0,0.45,3,4386993.36,0.8195048076247118,HEDJ 1,hydro,485899760.3804638,74726561.18720278,TENT B1,2.8672512279255344
0,0.45,4,4254305.47,0.8187409692379428,Zvornik,hydro,485899760.3804638,74726561.18720278,TENT B1,2.8672512279255344
0,0.45,5,4204547.512,0.7988937848922268,HEDJ 2,hydro,485899760.3804638,74726561.18720278,TENT B1,2.8672512279255344
0,0.45,6,4672900.0,0.8195048076247118,HEDJ 1,hydro,485899760.3804638,74726561.18720278,TENT B1,2.8672512279255344
0,0.45,7,5038100.0,3.4465238722869023,mixed,mixed,485899760.3804638,74726561.18720278,TENT B1,2.8672512279255344
0,0.45,8,5071300.0,7.44624465866182,TETO NS,thermal-gas,485899760.3804638,74726561.18720278,TENT B1,2.8672512279255344
0,0.45,9,5046400.0,7.44624465866182,TETO NS,thermal-gas,485899760.3804638,74726561.18720278,TENT B1,2.8672512279255344
0,0.45,10,5046400.0,7.44624465866182,TETO NS,thermal-gas,485899760.3804638,74726561.18720278,TENT B1,2.8672512279255344
0,0.45,11,5029800.0,0.8596837071349657,Vrla 1,hydro,485899760.3804638,74726561.18720278,TENT B1,2.8672512279255344
0,0.45,12,4980000.0,0.8477019116191107,Vrla 3,hydro,485899760.3804638,74726561.18720278,TENT B1,2.8672512279255344
0,0.45,13,4963400.0,0.8408668159941741,Vrla 4,hydro,485899760.3804638,74726561.18720278,TENT B1,2.8672512279255344
0,0.45,14,4921900.0,0.8335017763492019,HE Pirot,hydro,485899760.3804638,74726561.18720278,TENT B1,2.8672512279255344
0,0.45,15,4921900.0,0.8335017763492019,HE Pirot,hydro,485899760.3804638,74726561.18720278,TENT B1,2.8672512279255344
0,0.45,16,4921900.0,0.8335017763492019,HE Pirot,hydro,485899760.3804638,74726561.18720278,TENT B1,2.8672512279255344
0,0.45,17,5096200.0,7.44624465866182,TETO NS,thermal-gas,485899760.3804638,74726561.18720278,TENT B1,2.8672512279255344
0,0.45,18,5187500.0,7.44624465866182,TETO NS,thermal-gas,485899760.3804638,74726561.18720278,TENT B1,2.8672512279255344
0,0.45,19,5174827.707,7.44624465866182,TETO NS,thermal-gas,485899760.3804638,74726561.18720278,TENT B1,2.8672512279255344
0,0.45,20,5158241.72,7.44624465866182,TETO NS,thermal-gas,485899760.3804638,74726561.18720278,TENT B1,2.8672512279255344
0,0.45,21,4967502.879,0.8408668159941741,Vrla 4,hydro,485899760.3804638,74726561.18720278,TENT B1,2.8672512279255344
0,0.45,22,4793350.023,0.8195048076247118,HEDJ 1,hydro,485899760.3804638,74726561.18720278,TENT B1,2.8672512279255344
0,0.45,23,4635783.154,0.8195048076247118,HEDJ 1,hydro,485899760.3804638,74726561.18720278,TENT B1,2.8672512279255344
0,0.5,0,4619197.168,0.9071632820721311,HEDJ 1,hydro,485899760.3804638,74726561.18720278,TENT B1,3.0783733874478183
0,0.5,1,4461630.298,0.9071632820721311,HEDJ 1,hydro,485899760.3804638,74726561.18720278,TENT B1,3.0783733874478183
0,0.5,2,4469923.292,0.9071632820721311,HEDJ 1,hydro,485899760.3804638,74726561.18720278,TENT B1,3.0783733874478183
0,0.5,3,4386993.36,0.9071632820721311,HEDJ 1,hydro,485899760.3804638,74726561.18720278,TENT B1,3.0783733874478183
0,0.5,4,4254305.47,0.9063177395793156,Zvornik,hydro,485899760.3804638,74726561.18720278,TENT B1,3.0783733874478183
0,0.5,5,4204547.512,0.8843475977040818,HEDJ 2,hydro,485899760.3804638,74726561.18720278,TENT B1,3.0783733874478183
0,0.5,6,4672900.0,0.9071632820721311,HEDJ 1,hydro,485899760.3804638,74726561.18720278,TENT B1,3.0783733874478183
0,0.5,7,5038100.0,1.8058536358027601,mixed,mixed,485899760.3804638,74726561.18720278,TENT B1,3.0783733874478183
0,0.5,8,5071300.0,8.202098578947538,TETO NS,thermal-gas,485899760.3804638,74726561.18720278,TENT B1,3.0783733874478183
0,0.5,9,5046400.0,8.202098578947538,TETO NS,thermal-gas,485899760.3804638,74726561.18720278,TENT B1,3.0783733874478183
0,0.5,10,5046400.0,8.202098578947538,TETO NS,thermal-gas,485899760.3804638,74726561.18720278,TENT B1,3.0783733874478183
0,0.5,11,5029800.0,0.9516399245648253,Vrla 1,hydro,485899760.3804638,74726561.18720278,TENT B1,3.0783733874478183
0,0.5,12,4980000.0,0.938376494205234,Vrla 3,hydro,485899760.3804638,74726561.18720278,TENT B1,3.0783733874478183
0,0.5,13,4963400.0,0.9308102813865857,Vrla 4,hydro,485899760.3804638,74726561.18720278,TENT B1,3.0783733874478183
0,0.5,14,4921900.0,0.9226574389935194,HE Pirot,hydro,485899760.3804638,74726561.18720278,TENT B1,3.0783733874478183
0,0.5,15,4921900.0,0.9226574389935194,HE Pirot,hydro,485899760.3804638,74726561.18720278,TENT B1,3.0783733874478183
0,0.5,16,4921900.0,0.9226574389935194,HE Pirot,hydro,485899760.3804638,74726561.18720278,TENT B1,3.0783733874478183
